ESQUEMA	SUMARY	CAUSA EFECTO	CRITICIDAD	DETECTADO POR	DETECTADO EN CICLO	DETECTADO EN RELEASE	VERSION OBJETIVO	DETECTADO EN FECHA	ENTORNO	ESTATUS	TIPO DE DEFECTO	ID DE EXCEPCIONES	
BFAC	 Summary: Criterio 4.1.1 – Procesamiento: Internal encoding declaration iso-8859-1 disagrees with the actual encoding of the document (utf-8).	 INFRAESTRUCTURA	Alta	 99gu6291	02.06.01.00	02.06.01.00	03.00.00.04	24/03/2021	Preexplotación L1	Rejected	Accesibilidad		
BFAC	 Summary: Criterio 4.1.1 – Procesamiento: Bad value text/html, charset=ISO-8859-1 for attribute content on element meta: charset= must be followed by utf-8.	 INFRAESTRUCTURA	Alta	 99gu6291	02.06.01.00	02.06.01.00	03.00.00.04	24/03/2021	Preexplotación L1	Rejected	Accesibilidad		
BFAC	 Summary: Criterio 4.1.1 – Procesamiento CSS: Error de análisis sintáctico en ParqEstructura.css	 INFRAESTRUCTURA	Alta	 99gu6291	02.06.01.00	02.06.01.00	03.00.00.04	24/03/2021	Preexplotación L1	Heredado	Accesibilidad		
BFAC	 Summary: Ausencia de mensajes o mensajes que llevan a equívoco.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	06/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Ausencia de tooltips o tooltips erróneos.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	06/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Se utiliza el mismo término para campos distintos.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	08/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Tratamiento Inadecuado de Errores. Excepción NullPointerExcetion en la validación de facturas.	APLICACIÓN	Media	 99gu2977	02.05.02.00	02.05.02.00	02.06.04.01	13/07/2021	Preexplotación L1	Closed	Vulnerabilidad	88734802	
BFAC	 Summary: Tratamiento Inadecuado de Errores. Excepción SOAPFaultException Internal Error en la validación de facturas.	APLICACIÓN	Media	 99gu2977	02.05.02.00	02.05.02.00		13/07/2021	Preexplotación L1	Closed	Vulnerabilidad	88463933	
BFAC	 Summary: Criterio 4.1.1 – Procesamiento: Element input not allowed as child of element dl in this context. (Suppressing further errors from this subtree.)	APLICACIÓN	Alta	 99gu6291	02.06.01.00	02.06.01.00	02.07.01.00	24/03/2021	Preexplotación Inestable	Closed	Accesibilidad		
BFAC	 Summary: El dato de registro de entrada no se muestra correctamente.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	15/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Campo obligatorio que se comporta como opcional.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	16/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Criterio 1.3.1 – Información y Relaciones: Falta texto en la etiqueta de control de formulario	APLICACIÓN	Alta	 99gu6291	02.04.01.01	02.04.01.01	02.05.02.00	24/03/2021	Preexplotación L1	Closed	Accesibilidad		
BFAC	 Summary: Criterio 3.3.2 – Etiquetas o instrucciones:	APLICACIÓN	Alta	 99gu6291	02.04.01.01	02.04.01.01	02.05.02.00	24/03/2021	Preexplotación L1	Closed	Accesibilidad		
BFAC	 Summary: Criterio 4.1.1 – Procesamiento: Attribute xmlns not allowed here.	 INFRAESTRUCTURA	Alta	 99gu6291	02.04.01.01	02.04.01.01	02.04.01.01	24/03/2021	Preexplotación L1	Closed	Accesibilidad		
BFAC	 Summary: Criterio 1.4.3 – Contraste	 INFRAESTRUCTURA	Alta	 99gu6291	02.06.01.00	02.06.01.00	02.06.04.01	24/03/2021	Preexplotación L1	Closed	Accesibilidad		
BFAC	 Summary: No se realiza relleno de ceros a la izquierda en identificación del emisor.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	14/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Listas desplegables sin valor por defecto.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	09/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Faltas de ortografía o errores gramaticales.	APLICACIÓN	Alta	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	09/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Tratamiento inadecuado de errores Error 404	CONFIGURACIÓN	Media	 99gu8509	02.04.01.01	02.04.01.01	03.00.00.04	17/03/2021	Preexplotación L1	Heredado	Vulnerabilidad		
BFAC	 Summary: Botón habilitado cuando no hay facturas en la tabla.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	07/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: No se mantienen las selecciones al volver a pantalla.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	08/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Utilización del término CIF que legalmente ya no existe.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	08/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Campos que permiten ser informados con caracteres especiales únicamente.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	09/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Criterio 4.1.1 – Procesamiento:Element dl not allowed as child of element dl in this context. (Suppressing further errors from this subtree.)	APLICACIÓN	Alta	 99gu6291	02.05.02.00	02.05.02.00	02.05.03.00	24/03/2021	Preexplotación Inestable	Closed	Accesibilidad		
BFAC	 Summary: Dato CIF/NIF/NIE sin utilidad en el servicio.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	27/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Falta de limitación de longitud en campos.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	06/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Se ignoran o modifican valores informados, al guardar cambios en factura.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	12/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Tratamiento de errores inadecuados parámetro ARQ.IDAPP	 INFRAESTRUCTURA	Media	 99gu8509	02.04.01.01	02.04.01.01	02.05.02.00	17/03/2021	Preexplotación L1	Rejected	Vulnerabilidad	87360309	
BFAC	 Summary: Criterio 1.4.4 – Cambio de tamaño del texto - Existen fuentes absolutas en CSS	 INFRAESTRUCTURA	Alta	 99gu6291	02.06.01.00	02.06.01.00	03.00.00.04	24/03/2021	Preexplotación L1	Rejected	Accesibilidad		
BFAC	 Summary: Criterio 1.4.10 – Reflow: Doble scroll	 INFRAESTRUCTURA	Alta	 99gu6291	02.06.01.00	02.06.01.00	02.06.04.01	24/03/2021	Preexplotación L1	Closed	Accesibilidad		
BFAC	 Summary: NullPointerException en el servicio XV23K110	PRODUCTO	Alta	 99gu8248	02.04.01.01	02.04.01.01		03/06/2021	Producción	New	Funcional		
BFAC	 Summary: Búsqueda de facturas no realizadas correctamente.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.02.00	06/07/2021	Preexplotación L1	Closed	Funcional		
BFAC	 Summary: Botón Actualizar añade campo repetido a la pantalla.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	12/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Criterio 4.1.1 – Procesamiento: Element label not allowed as child of element dl in this context. (Suppressing further errors from this subtree.)	APLICACIÓN	Alta	 99gu6291	02.05.02.00	02.05.02.00	02.04.01.01	24/03/2021	Preexplotación Inestable	Closed	Accesibilidad		
BFAC	 Summary: Ejecución de Ficheros Maliciosos (carga y descarga) en validar y conformar facturas.	 INFRAESTRUCTURA	Alta	 99gu2977	02.05.02.00	02.05.02.00	03.00.00.04	14/07/2021	Preexplotación L1	Heredado	Vulnerabilidad		
BFAC	 Summary: Aplicación disponible en combo no permite ser seleccionada.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	16/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Excepción al gestionar facturas con representación de factura.	APLICACIÓN	Alta	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	21/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Botón Examinar incluye área de caja de texto en campo de selección de archivos.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	13/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Criterio 4.1.1 – Procesamiento: A meta element with an http-equiv attribute whose value is X-UA-Compatible must have a content attribute with the value IE=edge.	 INFRAESTRUCTURA	Alta	 99gu7918	02.06.01.00	02.06.01.00	03.00.00.04	25/08/2021	Preexplotación L1	Rejected	Accesibilidad		
BFAC	 Summary: Criterio 4.1.1 – Procesamiento: The only allowed value for the charset attribute for the script element is utf-8. (But the attribute is not needed and should be omitted altogether.)	 INFRAESTRUCTURA	Alta	 99gu7918	02.06.01.00	02.06.01.00	03.00.00.04	25/08/2021	Preexplotación L1	Rejected	Accesibilidad		
BFAC	 Summary: SQLIntegrityConstraintViolationException en el proceso batch planificado BFACREGI	APLICACIÓN	Media	 99gu7774	02.05.03.00	02.05.03.00		10/09/2021	Producción	New	Funcional		
BFAC	 Summary: Criterio 1.3.1 - Información y relaciones: Estan  las tablas y columnas claramente identificadas?	APLICACIÓN	Alta	 99gu6291	02.06.01.00	02.06.01.00	03.00.00.04	29/11/2021	Preexplotación L1	Rejected	Accesibilidad		
BFAC	 Summary: Criterio 2.4.1 – Evitar bloques	APLICACIÓN	Alta	 99gu6291	02.06.04.01	02.06.04.01		25/01/2022	Preexplotación L1	Rejected	Accesibilidad		
BFAC	 Summary: Tratamiento Inadecuado de Errores. SOAPFaultException en la validación de una factura.	APLICACIÓN	Media	 99gu2977	02.05.03.00	02.05.03.00		17/08/2021	Preexplotación L1	Closed	Vulnerabilidad	88833871	
BFAC	 Summary: Tratamiento Inadecuado de Errores. NumberException en registro de facturas (XV23K00A).	APLICACIÓN	Media	 99gu2977	02.05.03.00	02.05.03.00		24/08/2021	Preexplotación L1	Closed	Vulnerabilidad	88937243	
BFAC	 Summary: NullpointerException en servicio XV23K110	APLICACIÓN	Alta	 99gu8248	02.05.04.00	02.05.04.00		20/01/2022	Producción	New	Funcional		
BFAC	 Summary: Criterio 2.4.1 – Evitar bloques	 INFRAESTRUCTURA	Alta	 99gu6291	02.06.04.01	02.06.04.01	03.00.00.04	25/01/2022	Preexplotación L1	Heredado	Accesibilidad		
BFAC	 Summary: Criterio 1.3.1 – Información y Relaciones:Los select con más de 24 opciones se emplean elemento optgroup	APLICACIÓN	Alta	 99gu6291	02.07.01.00	02.07.01.00	03.00.00.04	17/02/2022	Preexplotación L1	Rejected	Accesibilidad		
BFAC	 Summary: Tratamiento Inadecuado de Errores. Página mal formada en el servicio registro de facturas (XV23K00A).	APLICACIÓN	Media	 99gu2977	02.05.03.00	02.05.03.00		23/08/2021	Preexplotación L1	Closed	Vulnerabilidad		
BFAC	 Summary: Errores no Controlados	APLICACIÓN	Media	 99gu6931	02.06.01.00	02.06.01.00		09/07/2021	Preexplotación L1	New	Rendimiento		
BFAC	 Summary: Tiempos medios elevados en Webservices	APLICACIÓN	Media	 99gu6931	02.06.01.00	02.06.01.00		25/11/2021	Preexplotación L1	New	Rendimiento		
BFAC	 Summary: Error en la generación del informe GIINBFACGRESUPRU	 INFRAESTRUCTURA	Alta	 99gu9589	02.07.05.00	02.07.05.00		22/09/2022	Producción	New	Funcional		
BFAC	 Summary: java.sql.SQLException en el proceso batch planificado BFACFACE	APLICACIÓN	Media	 99gu8248	02.07.05.00	02.07.05.00		25/11/2022	Producción	New	Funcional		
BFAC	 Summary: ORA-01438: valor mayor que el que permite la precisión especificada para esta columnaSQLState: 22003	APLICACIÓN	Media	 99gu6697	02.05.03.00	02.05.03.00		25/08/2021	Preexplotación L1	Fixed	Rendimiento		
BFAC	 Summary: Maquetación de pantallas.	APLICACIÓN	Alta	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	09/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Se devuelve pantalla de error al intentar abrir archivo.	APLICACIÓN	Media	 99gu7677	02.05.02.00	02.05.02.00	02.05.03.00	27/07/2021	Preexplotación L1	Heredado	Funcional		
BFAC	 Summary: Agotamiento de memoria en llamadas al WebService consultarDescargaFactura	APLICACIÓN	Alta	 99gu9589	02.07.05.00	02.07.05.00		16/11/2022	Producción	New	Rendimiento		
BINF	 Summary: Oracle PX26 - SQL costosas	APLICACIÓN	Media	 99gu6931	08.04.07.08	08.04.07.08		18/07/2022	Preexplotación L1	New	Rendimiento		
BINF	 Summary: Oracle PX26 - ORA-00936: falta una expresión SQLState: 42000	APLICACIÓN	Media	 99gu6931	08.04.07.08	08.04.07.08		18/07/2022	Preexplotación L1	New	Rendimiento		
BINF	 Summary: Oracle PX26 - Errores de TimeOut	APLICACIÓN	Media	 99gu6931	08.04.07.08	08.04.07.08		18/07/2022	Preexplotación L1	New	Rendimiento		
BINF	 Summary: SQLSyntaxErrorException en el servicio BINFLISTTAREASASOCIADAS	APLICACIÓN	Alta	 99gu9589	8.4.7.9	8.4.7.9		21/09/2022	Producción	New	Funcional		
BSER	 Summary: DuplicateKeyException en el servicio BSERACTUFAPP	APLICACIÓN	Alta	 99gu9589	8.4.8.10	8.4.8.10		27/12/2022	Producción	New	Funcional		
BSER	 Summary: NullpointerException en servicio SFP90007	APLICACIÓN	Alta	 99gu8248	8.4.6.2	8.4.6.2		11/01/2022	Producción	New	Funcional		
BTAR	 Summary: Ausencia de mensajes o mensajes erróneos.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	01/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: El botón Limpiar no siempre realiza su función.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	07/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Excepción al Asignar o al Añadir usuario a tarea.	APLICACIÓN	Alta	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	27/06/2022	Preexplotación L1	New	Funcional	95717807, 95723725	
BTAR	 Summary: No se realiza correctamente el filtrado por clave vinculada.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	29/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: La aplicación queda en espera indefinidamente al intentar abrir Unidad Funcional.	APLICACIÓN	Alta	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	09/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Excepción al Asignar y al Añadir usuario a caso.	APLICACIÓN	Alta	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	28/06/2022	Preexplotación L1	New	Funcional	95723777, 95723778	
BTAR	" Summary: Se muestra literal ""null"" en campo de unidad funcional."	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	30/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Fechas repetidas en información del caso.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	02/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: No se realiza correctamente el filtrado por NAF.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	29/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Comportamiento anómalo en cancelación de filtros.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	29/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Falta de homogeneidad al mostrar valores disponibles en lista.	APLICACIÓN	Baja	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	01/06/2022	Preexplotación L1	Closed	Funcional		
BTAR	 Summary: Excepción al marcar expediente como favorito.	APLICACIÓN	Alta	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	01/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Faltas de ortografía y errores gramaticales.	APLICACIÓN	Alta	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	02/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Ausencia de tooltips o tooltips erróneos.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	03/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Se mantienen los valores de selección de tipo de expediente al cancelar pantalla.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	08/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Aplicación sin tipo de expediente asociado en lista.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	01/06/2022	Preexplotación L1	Closed	Funcional		
BTAR	 Summary: Excepción al cerrar despacho de tarea.	APLICACIÓN	Alta	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	03/06/2022	Preexplotación L1	New	Funcional	95112025, 95112102	
BTAR	 Summary: No se muestran acciones a realizar para Tareas.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	13/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Falta de limitación en campos.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	27/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: Botones Asignar y Añadir con funciones similares.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	27/06/2022	Preexplotación L1	Closed	Funcional		
BTAR	 Summary: No se realiza correctamente el filtrado por CCC.	APLICACIÓN	Media	 99gu7677	08.04.07.10	08.04.07.10	08.04.07.10	29/06/2022	Preexplotación L1	New	Funcional		
BTAR	 Summary: SQLException en el servicio BTAROBTNUMTAREASAGRUP	APLICACIÓN	Alta	 99gu7774	08.04.07.15	08.04.07.15		21/06/2022	Producción	New	Funcional		
BTAR	 Summary: java.sql.SQLSyntaxErrorException en servicio XV200000	APLICACIÓN	Alta	 99gu8248	8.4.4.9	8.4.4.9		12/04/2021	Producción	New	Funcional		
BTAR	 Summary: SQLSyntaxErrorException en el servicio XV200000	APLICACIÓN	Alta	 99gu8248	8.4.5.5	8.4.5.5		04/10/2021	Producción	New	Funcional		
BTAR	 Summary: java.sql.SQLException en el servicio XV1F9000	APLICACIÓN	Alta	 99gu9589	8.4.7.20	8.4.7.20		14/11/2022	Producción	New	Funcional		
BTAR	 Summary: SQLSyntaxErrorException en el servicio XV200000	APLICACIÓN	Alta	 99gu8248	8.4.7.5	8.4.7.5		25/03/2022	Producción	New	Funcional		
BTAR	 Summary: SQLSyntaxErrorException en el servicio XV200000	APLICACIÓN	Alta	 99gu8248	8.4.7.5	8.4.7.5		24/03/2022	Producción	New	Funcional		
BTAR	 Summary: SQLSyntaxErrorException en el servicio XV200000	APLICACIÓN	Alta	 99gu7774	8.4.7.8	8.4.7.8		05/05/2022	Producción	New	Funcional		
BTAR	 Summary: SQLSyntaxErrorException en el servicio XV200000	APLICACIÓN	Alta	 99gu8248	8.4.7.8	8.4.7.8		24/05/2022	Producción	New	Funcional		
BTAR	 Summary: java.sql.SQLSyntaxErrorException en el servicio XV200000	APLICACIÓN	Alta	 99gu8248	8.4.8.7	8.4.8.7		30/11/2022	Producción	New	Funcional		
BZCO	 Summary: Imposibilidad de crear consultas con Pasaporte.	APLICACIÓN	Alta	 99gu7677	01.00.06.00	01.00.06.00	01.00.10.00	01/02/2021	Preexplotación L1	Closed	Funcional		
BZCO	 Summary: Falta de validación en campo Teléfono en formulario de consultas.	APLICACIÓN	Media	 99gu7677	01.00.06.00	01.00.06.00	01.00.14.03	02/02/2021	Preexplotación L1	Heredado	Funcional		
BZCO	 Summary: Fecha de consulta se muestra siempre con fecha actual.	APLICACIÓN	Media	 99gu7677	01.00.06.00	01.00.06.00	01.00.10.00	04/02/2021	Preexplotación L1	Closed	Funcional		
BZCO	 Summary: Línea de asteriscos introducida como Tema disponible de consulta.	APLICACIÓN	Media	 99gu7677	01.00.06.00	01.00.06.00	01.00.06.00	12/02/2021	Preexplotación L1	Closed	Funcional		
BZCO	 Summary: Criterio 4.1.1 – Procesamiento: Attribute name not allowed on element span at this point.	APLICACIÓN	Alta	 99gu6291	01.00.13.00	01.00.13.00	01.00.14.05	25/03/2022	Preexplotación L1	Fixed	Accesibilidad		
BZCO	 Summary: NullpointerException en el servicio BZCOGEST	APLICACIÓN	Alta	 99gu7774	01.00.13.00	01.00.13.00		27/04/2022	Producción	New	Funcional		
BZCO	 Summary: SQLSyntaxErrorException en el servicio BZCOCONS	APLICACIÓN	Alta	 99gu8248	01.00.14.05	01.00.14.05		17/06/2022	Producción	New	Funcional		
BZCO	 Summary: Botón Salir no realiza la acción esperada en formulario de buzón de consultas.	APLICACIÓN	Media	 99gu7677	01.00.06.00	01.00.06.00	01.00.10.00	02/02/2021	Preexplotación L1	Closed	Funcional		
BZCO	 Summary: Excepción en Reasignación con comentario de longitud superior a la permitida.	APLICACIÓN	Alta	 99gu7677	01.00.06.00	01.00.06.00	01.00.14.03	05/02/2021	Preexplotación L1	Heredado	Funcional	86336060, 89149265	
BZCO	 Summary: Excepción en Reactivación con comentario de longitud superior a la permitida.	APLICACIÓN	Alta	 99gu7677	01.00.06.00	01.00.06.00	01.00.14.03	15/02/2021	Preexplotación L1	Heredado	Funcional	86627916, 89150597	
BZCO	 Summary: Excepción al informar Id Consulta con caracteres especiales.	APLICACIÓN	Alta	 99gu6677	01.00.06.00	01.00.06.00	01.00.06.00	11/02/2021	Preexplotación L1	Closed	Funcional	86506867	
BZCO	 Summary: Falta de validación entre documento y tipo documento en formulario de consultas.	APLICACIÓN	Media	 99gu7677	01.00.06.00	01.00.06.00	01.00.14.03	02/02/2021	Preexplotación L1	Heredado	Funcional		
BZCO	 Summary: Ausencia de mensajes, mensajes erróneos o que llevan a equívoco.	APLICACIÓN	Media	 99gu7677	01.00.06.00	01.00.06.00	01.00.14.03	01/02/2021	Preexplotación L1	Heredado	Funcional		
BZCO	 Summary: Enlaces que pliegan secciones al añadir mensaje de respuesta.	APLICACIÓN	Media	 99gu7677	01.00.06.00	01.00.06.00	01.00.14.03	09/02/2021	Preexplotación L1	Heredado	Funcional		
